path	decl_name	classification	residual_reason	all_reasons	text_bytes
dag/gunbc/roadmap_authority.dag	v2_emitter_producer_provenance_acceptance_note	DocumentPayload	DocumentAuthority	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt+DocumentAuthority	1310
dag/gunbc/roadmap_authority.dag	v1_seed_honesty_decision_acceptance_note	DocumentPayload	DocumentAuthority	ActivePrOverlap+ContainsHistoricalReceipt+DocumentAuthority+HasSemanticConsumer	4584
dag/gunbc/roadmap_authority.dag	closing_contract_task_projection_boundary_note	DocumentPayload	DocumentAuthority	ActivePrOverlap+AmbiguousSubject+ContainsLifecycleFact+DocumentAuthority	545
dag/gunbc/roadmap_authority.dag	closing_contract_task_naming_correction_note	DocumentPayload	DocumentAuthority	ActivePrOverlap+AmbiguousSubject+ContainsLifecycleFact+DocumentAuthority+HasSemanticConsumer	1791
dag/gunbc/roadmap_authority.dag	closing_contract_task_derivation_note	DocumentPayload	DocumentAuthority	ActivePrOverlap+ContainsHistoricalReceipt+DocumentAuthority	1928
dag/gunbc/roadmap_authority.dag	node_closing_validation_defork_note	DocumentPayload	DocumentAuthority	ActivePrOverlap+ContainsLifecycleFact+DocumentAuthority	444
dag/gunbc/roadmap_authority.dag	roadmap_identity_prefix_is_cosmetic_note	DocumentPayload	DocumentAuthority	ActivePrOverlap+ContainsHistoricalReceipt+DocumentAuthority	1030
dag/gunbc/roadmap_authority.dag	closing_contract_family_claim_note	DocumentPayload	DocumentAuthority	ActivePrOverlap+DocumentAuthority	566
dag/gunbc/roadmap_authority.dag	roadmap_focus_selection_note	DocumentPayload	DocumentAuthority	ActivePrOverlap+ContainsLifecycleFact+DocumentAuthority	827
dag/gunbc/roadmap_authority.dag	roadmap_authority_focus_parameter_note	DocumentPayload	DocumentAuthority	ActivePrOverlap+ContainsHistoricalReceipt+DocumentAuthority	582
dag/gunbc/roadmap_authority.dag	guarantee_ladder_lane_note	DocumentPayload	DocumentAuthority	ActivePrOverlap+ContainsHistoricalReceipt+DocumentAuthority	3063
dag/gunbc/roadmap_authority.dag	roadmap_authority_accessor_note	DocumentPayload	DocumentAuthority	ActivePrOverlap+DocumentAuthority	321
dag/gunbc/roadmap_belt.dag	belt_reconcile_authority_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1023
dag/gunbc/roadmap_belt.dag	belt_dispatch_member_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	597
dag/gunbc/roadmap_belt.dag	belt_value_eq_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	538
dag/gunbc/roadmap_belt.dag	belt_ownership_mapping_note	SourceAnnotationDebt	RequiresSentenceSplit	ActivePrOverlap+RequiresSentenceSplit	989
dag/gunbc/roadmap_belt.dag	belt_desired_member_ownership_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	323
dag/gunbc/roadmap_belt.dag	belt_deferred_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	338
dag/gunbc/roadmap_belt_actuate.dag	belt_actuate_exec_authority_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	793
dag/gunbc/roadmap_belt_actuate.dag	belt_actuate_workdir_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	957
dag/gunbc/roadmap_belt_actuate.dag	belt_program_available_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+AmbiguousSubject+ContainsLifecycleFact+HasSemanticConsumer	507
dag/gunbc/roadmap_belt_actuate.dag	belt_outcome_is_data_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	1020
dag/gunbc/roadmap_belt_actuate.dag	belt_exec_all_fail_closed_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	513
dag/gunbc/roadmap_belt_actuate.dag	attempt_state_publication_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	762
dag/gunbc/roadmap_belt_actuate.dag	belt_oracle_pin_capture_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1021
dag/gunbc/roadmap_belt_actuate.dag	belt_oracle_refs_primitive_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	873
dag/gunbc/roadmap_belt_actuate.dag	worktree_head_observation_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	1615
dag/gunbc/roadmap_belt_actuate.dag	belt_claude_preflight_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1499
dag/gunbc/roadmap_belt_actuate.dag	belt_codex_preflight_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	696
dag/gunbc/roadmap_belt_actuate.dag	belt_footprint_admission_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	3351
dag/gunbc/roadmap_belt_actuate.dag	belt_staged_spawn_cleanup_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	551
dag/gunbc/roadmap_belt_actuate.dag	belt_actuate_member_shape_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	372
dag/gunbc/roadmap_belt_actuate.dag	belt_spawn_session_uuid_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	617
dag/gunbc/roadmap_belt_actuate.dag	belt_observe_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	973
dag/gunbc/roadmap_belt_actuate.dag	belt_tick_receipt_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	824
dag/gunbc/roadmap_belt_actuate.dag	belt_tick_verify_pass_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	794
dag/gunbc/roadmap_belt_actuate.dag	belt_tick_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	591
dag/gunbc/roadmap_belt_actuate.dag	belt_run_once_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	723
dag/gunbc/roadmap_belt_actuate.dag	belt_tick_verify_counts_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	460
dag/gunbc/roadmap_belt_actuate.dag	belt_attempts_observe_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	462
dag/gunbc/roadmap_belt_actuate.dag	belt_workflow_attempts_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	614
dag/gunbc/roadmap_belt_actuate.dag	belt_sessions_observation_separation_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	595
dag/gunbc/roadmap_belt_actuate.dag	belt_publication_receipt_read_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	1048
dag/gunbc/roadmap_belt_actuate.dag	listing_membership_is_line_exact_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	470
dag/gunbc/roadmap_belt_actuate.dag	publication_receipt_absence_is_established_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	1416
dag/gunbc/roadmap_belt_actuate.dag	belt_verify_pass_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	1119
dag/gunbc/roadmap_belt_actuate.dag	belt_verification_detached_checkout_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	287
dag/gunbc/roadmap_belt_actuate.dag	belt_read_or_empty_scope_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	780
dag/gunbc/roadmap_belt_actuate.dag	belt_diff_window_producer_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	422
dag/gunbc/roadmap_belt_actuate.dag	belt_attempt_presentation_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	663
dag/gunbc/roadmap_belt_actuate.dag	belt_stop_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	552
dag/gunbc/roadmap_belt_actuate.dag	belt_sessions_json_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	542
dag/gunbc/roadmap_belt_actuate.dag	belt_run_once_cli_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	918
dag/gunbc/roadmap_belt_actuate.dag	belt_spawn_workdir_is_a_parameter_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	1677
dag/gunbc/roadmap_belt_actuate.dag	belt_dispatch_node_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1040
dag/gunbc/roadmap_belt_actuate.dag	belt_dispatch_status_label_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	702
dag/gunbc/roadmap_belt_actuate.dag	dispatch_band_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	991
dag/gunbc/roadmap_belt_actuate.dag	belt_dispatch_all_status_labels_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	930
dag/gunbc/roadmap_belt_actuate.dag	belt_dispatch_path_prefix_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	432
dag/gunbc/roadmap_belt_actuate.dag	belt_dispatch_node_cli_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	928
dag/gunbc/roadmap_belt_actuate.dag	belt_publish_producer_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1875
dag/gunbc/roadmap_belt_actuate.dag	belt_publication_subject_base_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	848
dag/gunbc/roadmap_belt_actuate.dag	belt_publish_gate_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1955
dag/gunbc/roadmap_belt_actuate.dag	belt_publish_credential_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	1729
dag/gunbc/roadmap_belt_actuate.dag	belt_publish_pass_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1151
dag/gunbc/roadmap_belt_actuate.dag	belt_publish_node_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1327
dag/gunbc/roadmap_belt_actuate.dag	belt_publish_outcome_wire_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	761
dag/gunbc/roadmap_component.dag	roadmap_component_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1024
dag/gunbc/roadmap_component.dag	dispatch_reserved_width_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	360
dag/gunbc/roadmap_component.dag	dispatch_session_chip_note	SourceAnnotationDebt	NoFollowingSubject	ActivePrOverlap+NoFollowingSubject+RequiresSentenceSplit	762
dag/gunbc/roadmap_component.dag	dashboard_instance_client_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	593
dag/gunbc/roadmap_component.dag	node_activity_region_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	1393
dag/gunbc/roadmap_component.dag	workflow_progress_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+AmbiguousSubject+ContainsLifecycleFact	873
dag/gunbc/roadmap_component.dag	dispatch_caption_live_word_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	291
dag/gunbc/roadmap_component.dag	roadmap_row_archetype_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	1581
dag/gunbc/roadmap_component.dag	roadmap_row_gutter_split_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	460
dag/gunbc/roadmap_component.dag	row_head_column_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	730
dag/gunbc/roadmap_component.dag	node_mid_class_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	337
dag/gunbc/roadmap_component.dag	dispatch_caption_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	556
dag/gunbc/roadmap_component.dag	theme_toggle_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	490
dag/gunbc/roadmap_component.dag	disclosure_component_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	695
dag/gunbc/roadmap_component.dag	sound_toggle_note	SourceAnnotationDebt	NoFollowingSubject	ActivePrOverlap+NoFollowingSubject+RequiresSentenceSplit	448
dag/gunbc/roadmap_component.dag	sound_preamble_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	1000
dag/gunbc/roadmap_component.dag	sound_toggle_program_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	402
dag/gunbc/roadmap_component.dag	dispatch_state_class_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	525
dag/gunbc/roadmap_component.dag	dispatch_client_program_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	864
dag/gunbc/roadmap_component.dag	dispatch_choreography_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	1007
dag/gunbc/roadmap_component.dag	dispatch_requested_read_dwell_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	997
dag/gunbc/roadmap_component.dag	reason_surface_producers_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer	2033
dag/gunbc/roadmap_component.dag	reason_source_roster_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	859
dag/gunbc/roadmap_component.dag	dispatch_unreadable_answer_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1232
dag/gunbc/roadmap_component.dag	dispatch_expand_chain_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	525
dag/gunbc/roadmap_component.dag	pointerdown_tick_isolation_note	SourceAnnotationDebt	NoFollowingSubject	ActivePrOverlap+NoFollowingSubject+RequiresSentenceSplit	148
dag/gunbc/roadmap_component.dag	swatch_toggle_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	581
dag/gunbc/roadmap_component.dag	sessions_panel_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	577
dag/gunbc/roadmap_component.dag	observation_poll_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	689
dag/gunbc/roadmap_component.dag	sessions_reset_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	345
dag/gunbc/roadmap_component.dag	observe_impact_region_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1123
dag/gunbc/roadmap_component.dag	attempts_row_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	489
dag/gunbc/roadmap_component.dag	workflow_paint_no_policy_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	464
dag/gunbc/roadmap_component.dag	workflow_poll_single_flight_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	454
dag/gunbc/roadmap_component.dag	row_selection_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	1957
dag/gunbc/roadmap_component.dag	sandbox_client_program_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	465
dag/gunbc/roadmap_component.dag	instrument_tuner_client_note	TypedOperationalFact	ContainsLifecycleFact	ActivePrOverlap+ContainsLifecycleFact	534
dag/gunbc/roadmap_dashboard_instance.dag	provider_state_requires_admission_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1360
dag/gunbc/roadmap_dashboard_instance.dag	dispatch_state_scope_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	2465
dag/gunbc/roadmap_dashboard_instance.dag	dispatch_state_scope_carries_its_roots_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	2326
dag/gunbc/roadmap_dashboard_instance.dag	dashboard_instance_note	ProgramData	HasSemanticConsumer	ContainsLifecycleFact+HasSemanticConsumer	920
dag/gunbc/roadmap_dashboard_instance.dag	dashboard_instance_health_identity_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	431
dag/gunbc/roadmap_dashboard_instance.dag	srv1_green_dashboard_instance_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1367
dag/gunbc/roadmap_dashboard_instance.dag	isolated_instance_layout_parameter_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	907
dag/gunbc/roadmap_dashboard_instance.dag	isolated_instance_own_binary_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	1541
dag/gunbc/roadmap_dashboard_instance.dag	isolated_instance_anchor_parameter_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	924
dag/gunbc/roadmap_dashboard_instance.dag	srv2_lab_instance_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1310
